start_lat,start_lng,end_lat,end_lng,distance,duration,traffic_duration,steps
17.385,78.4867,18.2969,83.8966,720260,44444,44789,39
17.385,78.4867,18.2969,83.8966,733472,45801,44924,37
17.385,78.4867,13.2172,79.1003,574734,35385,35341,31
17.385,78.4867,13.2172,79.1003,654754,40096,40573,41
17.385,78.4867,13.2172,79.1003,657168,43501,43020,49
17.9784,79.5941,18.6725,78.0941,220781,17469,16913,23
17.9784,79.5941,18.6725,78.0941,221069,17375,17132,26
17.9784,79.5941,18.6725,78.0941,250135,17826,17718,40
17.9784,79.5941,17.2473,80.1514,119311,9207,9191,12
17.9784,79.5941,17.2473,80.1514,133578,11072,9973,24
17.9784,79.5941,17.2473,80.1514,122858,11446,10795,26
17.9784,79.5941,18.4386,79.1288,88202,7703,7048,18
17.9784,79.5941,18.4386,79.1288,76374,7504,7089,16
17.9784,79.5941,18.4386,79.1288,77002,7458,7235,18
17.9784,79.5941,16.7445,77.9844,253233,15663,15394,34
17.9784,79.5941,19.6667,78.5333,265586,21364,19995,24
17.9784,79.5941,19.6667,78.5333,266214,21318,20158,26
17.9784,79.5941,19.6667,78.5333,260603,22147,21100,32
17.9784,79.5941,18.7557,79.4748,121386,10834,9955,23
17.9784,79.5941,18.7557,79.4748,121500,10749,10213,31
17.9784,79.5941,18.7557,79.4748,148114,11618,10489,22
17.9784,79.5941,16.5062,80.648,254766,17069,17366,30
17.9784,79.5941,16.5062,80.648,248164,17175,17458,22
17.9784,79.5941,16.5062,80.648,245193,17369,17967,27
17.9784,79.5941,17.6868,83.2185,512080,37140,35451,35
17.9784,79.5941,17.6868,83.2185,497968,36947,36021,28
17.9784,79.5941,17.6868,83.2185,596829,38421,38889,39
17.9784,79.5941,16.3067,80.4365,288477,19660,19889,30
17.9784,79.5941,16.3067,80.4365,281875,19766,19970,22
17.9784,79.5941,16.3067,80.4365,278904,19960,20441,27
17.9784,79.5941,13.6288,79.4192,605426,37889,38312,48
17.9784,79.5941,13.6288,79.4192,666183,40481,40594,45
17.9784,79.5941,13.6288,79.4192,640063,42880,43037,58
17.9784,79.5941,17.0005,81.804,326376,25102,23043,37
17.9784,79.5941,17.0005,81.804,312264,24909,23575,30
17.9784,79.5941,17.0005,81.804,324662,25477,24528,21
17.9784,79.5941,16.9891,82.2475,368993,29550,28309,35
17.9784,79.5941,16.9891,82.2475,381391,30118,29252,26
17.9784,79.5941,16.9891,82.2475,467854,31024,31015,46
17.9784,79.5941,14.4426,79.9865,471044,29534,29986,31
17.9784,79.5941,14.4426,79.9865,522169,31695,31734,36
17.9784,79.5941,14.4426,79.9865,531801,32126,32296,28
17.9784,79.5941,14.4775,78.8231,566561,32011,31694,33
17.9784,79.5941,14.4775,78.8231,491148,35490,35329,45
17.9784,79.5941,14.6819,77.6006,509863,29054,28707,33
17.9784,79.5941,14.6819,77.6006,568558,33942,34094,34
17.9784,79.5941,15.5057,80.0499,344094,22590,22991,34
17.9784,79.5941,15.5057,80.0499,339786,23587,23691,30
17.9784,79.5941,15.5057,80.0499,395219,24751,24761,39
17.9784,79.5941,18.2969,83.8966,616518,42478,40111,35
17.9784,79.5941,18.2969,83.8966,602406,42285,40693,28
17.9784,79.5941,18.2969,83.8966,701267,43759,43698,39
17.9784,79.5941,13.2172,79.1003,671350,41434,41860,44
17.9784,79.5941,13.2172,79.1003,727988,43142,42924,36
17.9784,79.5941,13.2172,79.1003,732107,44026,44144,41
18.6725,78.0941,17.2473,80.1514,366889,22284,21663,27
18.6725,78.0941,17.2473,80.1514,337757,23172,22196,29
18.6725,78.0941,17.2473,80.1514,421399,26370,25850,33
18.6725,78.0941,18.4386,79.1288,152217,11078,10479,12
18.6725,78.0941,18.4386,79.1288,146320,11701,11091,14
18.6725,78.0941,16.7445,77.9844,299349,18823,18150,21
18.6725,78.0941,16.7445,77.9844,294441,20058,19398,27
18.6725,78.0941,16.7445,77.9844,297003,21921,22014,31
18.6725,78.0941,19.6667,78.5333,150393,9953,9315,16
18.6725,78.0941,19.6667,78.5333,155192,9776,9363,18
18.6725,78.0941,19.6667,78.5333,161565,12970,12432,35
18.6725,78.0941,18.7557,79.4748,168706,14027,13821,30
18.6725,78.0941,18.7557,79.4748,175537,14258,14036,21
18.6725,78.0941,18.7557,79.4748,212254,15513,14822,25
18.6725,78.0941,16.5062,80.648,418817,27672,26347,27
18.6725,78.0941,16.5062,80.648,448176,27449,26340,33
18.6725,78.0941,16.5062,80.648,502686,31535,30624,39
18.6725,78.0941,17.6868,83.2185,760070,48999,47367,42
18.6725,78.0941,17.6868,83.2185,790239,48801,47341,42
18.6725,78.0941,17.6868,83.2185,757806,56772,55798,60
18.6725,78.0941,16.3067,80.4365,444742,29473,28329,32
18.6725,78.0941,16.3067,80.4365,452528,30263,28748,27
18.6725,78.0941,16.3067,80.4365,499252,33559,32812,38
18.6725,78.0941,13.6288,79.4192,763247,46246,45011,48
18.6725,78.0941,13.6288,79.4192,753291,46713,45759,22
18.6725,78.0941,17.0005,81.804,574366,36962,35532,43
18.6725,78.0941,17.0005,81.804,604535,36764,35501,43
18.6725,78.0941,17.0005,81.804,572102,44734,44036,62
18.6725,78.0941,16.9891,82.2475,631095,41602,40322,49
18.6725,78.0941,16.9891,82.2475,661264,41404,40291,49
18.6725,78.0941,16.9891,82.2475,628831,49375,48779,67
18.6725,78.0941,14.4426,79.9865,628865,37891,36792,31
18.6725,78.0941,14.4426,79.9865,630118,38753,37586,28
18.6725,78.0941,14.4426,79.9865,634285,40112,38786,34
18.6725,78.0941,14.4775,78.8231,611720,35134,34458,21
18.6725,78.0941,14.4775,78.8231,607769,36406,35491,26
18.6725,78.0941,14.6819,77.6006,555022,32177,31350,21
18.6725,78.0941,14.6819,77.6006,551071,33449,32538,26
18.6725,78.0941,15.5057,80.0499,501915,30947,30006,34
18.6725,78.0941,15.5057,80.0499,503168,31809,30797,31
18.6725,78.0941,15.5057,80.0499,507335,33168,31979,37
18.6725,78.0941,18.2969,83.8966,864508,54337,52389,42
18.6725,78.0941,18.2969,83.8966,949187,58225,56276,48
18.6725,78.0941,18.2969,83.8966,788176,61555,61162,38
18.6725,78.0941,13.2172,79.1003,773147,46265,45633,24
18.6725,78.0941,13.2172,79.1003,829171,49791,48436,44
18.6725,78.0941,13.2172,79.1003,895348,54604,52418,44
17.2473,80.1514,18.4386,79.1288,195517,16372,16148,28
17.2473,80.1514,18.4386,79.1288,195743,16384,16134,29
17.2473,80.1514,18.4386,79.1288,239598,17240,16964,32
17.2473,80.1514,16.7445,77.9844,283869,18108,18322,40
17.2473,80.1514,16.7445,77.9844,288719,17808,18485,37
17.2473,80.1514,16.7445,77.9844,278602,19933,19745,29
17.2473,80.1514,19.6667,78.5333,384737,30234,29213,36
17.2473,80.1514,19.6667,78.5333,395148,31299,30048,50
17.2473,80.1514,19.6667,78.5333,499347,29127,29723,33
17.2473,80.1514,18.7557,79.4748,254022,19720,18070,37
17.2473,80.1514,18.7557,79.4748,240257,19682,18759,37
17.2473,80.1514,18.7557,79.4748,240755,19714,18759,36
17.2473,80.1514,16.5062,80.648,131604,9214,8551,21
17.2473,80.1514,17.6868,83.2185,390613,28548,26925,14
17.2473,80.1514,17.6868,83.2185,473667,30566,29709,30
17.2473,80.1514,17.6868,83.2185,429186,35336,34662,27
17.2473,80.1514,16.3067,80.4365,165315,11805,11172,21
17.2473,80.1514,13.6288,79.4192,532382,32860,32335,39
17.2473,80.1514,13.6288,79.4192,543021,32626,32635,36
17.2473,80.1514,13.6288,79.4192,565584,37930,37702,47
17.2473,80.1514,17.0005,81.804,204909,16510,15245,16
17.2473,80.1514,17.0005,81.804,245196,17856,17304,28
17.2473,80.1514,17.0005,81.804,287963,18529,17986,31
17.2473,80.1514,16.9891,82.2475,261638,21151,20169,21
17.2473,80.1514,16.9891,82.2475,301925,22496,21939,34
17.2473,80.1514,16.9891,82.2475,344692,23169,22551,37
17.2473,80.1514,14.4426,79.9865,398000,24505,24045,22
17.2473,80.1514,14.4426,79.9865,408639,24271,24346,19
17.2473,80.1514,14.4775,78.8231,435433,31579,31385,42
17.2473,80.1514,14.4775,78.8231,478875,32688,32086,30
17.2473,80.1514,14.4775,78.8231,511022,32380,32321,34
17.2473,80.1514,14.6819,77.6006,540351,31502,31501,37
17.2473,80.1514,14.6819,77.6006,545349,31199,31616,36
17.2473,80.1514,14.6819,77.6006,567672,38125,38191,44
17.2473,80.1514,15.5057,80.0499,271050,17561,17021,25
17.2473,80.1514,15.5057,80.0499,281690,17326,17314,22
17.2473,80.1514,15.5057,80.0499,285529,18882,19114,35
17.2473,80.1514,18.2969,83.8966,495051,33886,31876,14
17.2473,80.1514,18.2969,83.8966,578105,35904,34691,30
17.2473,80.1514,13.2172,79.1003,598306,36405,35863,35
17.2473,80.1514,13.2172,79.1003,608945,36171,36175,32
17.2473,80.1514,13.2172,79.1003,596860,42710,42616,45
18.4386,79.1288,16.7445,77.9844,285651,17355,17720,34
18.4386,79.1288,16.7445,77.9844,287124,19446,18361,36
18.4386,79.1288,19.6667,78.5333,190837,14187,13095,15
18.4386,79.1288,18.7557,79.4748,60843,4475,3938,12
18.4386,79.1288,16.5062,80.648,320325,21656,20577,33
18.4386,79.1288,16.5062,80.648,325174,22597,22290,53
18.4386,79.1288,16.5062,80.648,331295,24212,23697,46
18.4386,79.1288,17.6868,83.2185,662388,43008,42047,42
18.4386,79.1288,17.6868,83.2185,683090,56194,56238,40
18.4386,79.1288,16.3067,80.4365,354036,24247,22981,33
18.4386,79.1288,16.3067,80.4365,365006,26803,26131,46
18.4386,79.1288,16.3067,80.4365,381245,26775,26043,36
18.4386,79.1288,13.6288,79.4192,670985,42477,41516,51
18.4386,79.1288,13.6288,79.4192,699750,43548,42958,52
18.4386,79.1288,13.6288,79.4192,731742,45068,43561,48
18.4386,79.1288,17.0005,81.804,476684,30971,29585,43
18.4386,79.1288,17.0005,81.804,396145,31564,31146,41
18.4386,79.1288,17.0005,81.804,401185,32618,32039,37
18.4386,79.1288,16.9891,82.2475,533413,35611,34439,49
18.4386,79.1288,16.9891,82.2475,452880,36207,36007,46
18.4386,79.1288,16.9891,82.2475,457920,37260,36894,42
18.4386,79.1288,14.4426,79.9865,536603,34122,33262,34
18.4386,79.1288,14.4426,79.9865,565368,35193,34757,35
18.4386,79.1288,14.4426,79.9865,597360,36713,35341,31
18.4386,79.1288,14.4775,78.8231,598979,33703,34017,33
18.4386,79.1288,14.4775,78.8231,556707,40078,39210,48
18.4386,79.1288,14.6819,77.6006,542281,30746,30889,33
18.4386,79.1288,14.6819,77.6006,543754,32837,31497,35
18.4386,79.1288,14.6819,77.6006,579438,34695,34055,28
18.4386,79.1288,15.5057,80.0499,409653,27178,26317,37
18.4386,79.1288,15.5057,80.0499,438418,28249,27804,38
18.4386,79.1288,15.5057,80.0499,470411,29768,28409,34
18.4386,79.1288,18.2969,83.8966,766826,48346,46936,42
18.4386,79.1288,18.2969,83.8966,683448,52895,52607,33
18.4386,79.1288,18.2969,83.8966,735412,56942,57146,50
18.4386,79.1288,13.2172,79.1003,736909,46022,45068,47
18.4386,79.1288,13.2172,79.1003,760406,44834,45216,36
18.4386,79.1288,13.2172,79.1003,797666,48613,46989,44
16.7445,77.9844,19.6667,78.5333,427650,25239,24804,23
16.7445,77.9844,19.6667,78.5333,454809,28225,27934,32
16.7445,77.9844,18.7557,79.4748,323398,22845,20823,40
16.7445,77.9844,18.7557,79.4748,345829,21032,21168,33
16.7445,77.9844,18.7557,79.4748,346706,23248,22861,37
16.7445,77.9844,16.5062,80.648,367898,22552,22041,42
16.7445,77.9844,16.5062,80.648,335146,23687,23037,29
16.7445,77.9844,16.5062,80.648,422240,25932,25280,40
16.7445,77.9844,17.6868,83.2185,709961,43904,43442,51
16.7445,77.9844,17.6868,83.2185,677209,45039,44414,38
16.7445,77.9844,17.6868,83.2185,697334,47704,47012,38
16.7445,77.9844,16.3067,80.4365,312597,23339,23007,21
16.7445,77.9844,16.3067,80.4365,314823,23455,23008,25
16.7445,77.9844,16.3067,80.4365,364464,24576,24063,41
16.7445,77.9844,13.6288,79.4192,463877,30050,28749,17
16.7445,77.9844,17.0005,81.804,524257,31867,31150,52
16.7445,77.9844,17.0005,81.804,491352,32980,32178,36
16.7445,77.9844,17.0005,81.804,493260,33792,33462,47
16.7445,77.9844,16.9891,82.2475,580986,36507,36012,58
16.7445,77.9844,16.9891,82.2475,548081,37620,37054,42
16.7445,77.9844,16.9891,82.2475,549989,38433,38311,52
16.7445,77.9844,14.4426,79.9865,443962,27445,26881,14
16.7445,77.9844,14.4426,79.9865,451040,27430,26789,15
16.7445,77.9844,14.4426,79.9865,496720,31757,31791,20
16.7445,77.9844,14.4775,78.8231,323115,18511,17979,13
16.7445,77.9844,14.4775,78.8231,370838,24789,23844,15
16.7445,77.9844,14.6819,77.6006,266417,15553,15285,13
16.7445,77.9844,15.5057,80.0499,369770,24813,24797,23
16.7445,77.9844,15.5057,80.0499,352877,25209,25509,22
16.7445,77.9844,15.5057,80.0499,421637,26050,25967,43
16.7445,77.9844,18.2969,83.8966,814399,49242,48464,51
16.7445,77.9844,18.2969,83.8966,781647,50377,49473,38
16.7445,77.9844,18.2969,83.8966,801772,53042,52024,38
16.7445,77.9844,13.2172,79.1003,484542,29642,28819,16
16.7445,77.9844,13.2172,79.1003,540680,34006,33135,31
19.6667,78.5333,18.7557,79.4748,179986,13429,12542,16
19.6667,78.5333,16.5062,80.648,577645,34321,33279,32
19.6667,78.5333,16.5062,80.648,547476,34519,33716,32
19.6667,78.5333,17.6868,83.2185,889539,55871,54259,41
19.6667,78.5333,17.6868,83.2185,765517,56363,55087,51
19.6667,78.5333,17.6868,83.2185,787597,61146,61679,33
19.6667,78.5333,16.3067,80.4365,574211,36345,35422,31
19.6667,78.5333,16.3067,80.4365,581187,37110,36401,32
19.6667,78.5333,13.6288,79.4192,892716,53118,51246,47
19.6667,78.5333,13.6288,79.4192,881951,53545,52273,24
19.6667,78.5333,17.0005,81.804,734004,43636,42123,42
19.6667,78.5333,17.0005,81.804,703835,43834,42556,42
19.6667,78.5333,17.0005,81.804,579813,44325,43371,53
19.6667,78.5333,16.9891,82.2475,790733,48276,46808,48
19.6667,78.5333,16.9891,82.2475,760564,48474,47249,48
19.6667,78.5333,16.9891,82.2475,636542,48966,48095,58
19.6667,78.5333,14.4426,79.9865,758334,44763,43157,30
19.6667,78.5333,14.4426,79.9865,763754,46984,45280,33
19.6667,78.5333,14.4426,79.9865,824511,49576,47878,30
19.6667,78.5333,14.4775,78.8231,741189,42006,41173,20
19.6667,78.5333,14.4775,78.8231,789634,48511,46859,45
19.6667,78.5333,14.4775,78.8231,757779,49674,49297,45
19.6667,78.5333,14.6819,77.6006,684491,39049,38546,20
19.6667,78.5333,15.5057,80.0499,631384,37819,36603,33
19.6667,78.5333,15.5057,80.0499,593488,42030,39360,57
19.6667,78.5333,15.5057,80.0499,738290,47138,45324,59
19.6667,78.5333,18.2969,83.8966,774419,59809,59342,34
19.6667,78.5333,18.2969,83.8966,993977,61209,59384,41
19.6667,78.5333,18.2969,83.8966,826383,63856,64083,51
19.6667,78.5333,13.2172,79.1003,902616,53137,51839,23
19.6667,78.5333,13.2172,79.1003,922263,58689,56200,57
18.7557,79.4748,16.5062,80.648,378595,25567,24287,35
18.7557,79.4748,16.5062,80.648,442950,28662,27818,39
18.7557,79.4748,17.6868,83.2185,594296,43914,43791,48
18.7557,79.4748,17.6868,83.2185,599653,44270,43956,45
18.7557,79.4748,17.6868,83.2185,720658,46919,45592,44
18.7557,79.4748,16.3067,80.4365,412306,28158,26724,35
18.7557,79.4748,16.3067,80.4365,410750,29615,28154,37
18.7557,79.4748,16.3067,80.4365,409913,30209,29208,55
18.7557,79.4748,13.6288,79.4192,729255,46388,44839,53
18.7557,79.4748,13.6288,79.4192,790012,48979,47152,50
18.7557,79.4748,13.6288,79.4192,798011,49153,48274,39
18.7557,79.4748,17.0005,81.804,408592,31876,31529,50
18.7557,79.4748,17.0005,81.804,413949,32232,31718,47
18.7557,79.4748,17.0005,81.804,534954,34882,33456,45
18.7557,79.4748,16.9891,82.2475,465321,36517,36403,55
18.7557,79.4748,16.9891,82.2475,476610,38657,38660,56
18.7557,79.4748,16.9891,82.2475,480659,39012,39106,58
18.7557,79.4748,14.4426,79.9865,594873,38033,36621,36
18.7557,79.4748,14.4426,79.9865,623638,39104,38234,37
18.7557,79.4748,14.4426,79.9865,655630,40624,38964,33
18.7557,79.4748,14.4775,78.8231,657249,37614,37147,35
18.7557,79.4748,14.4775,78.8231,614977,43989,43438,50
18.7557,79.4748,14.6819,77.6006,600551,34657,34306,35
18.7557,79.4748,14.6819,77.6006,702813,43093,42051,36
18.7557,79.4748,15.5057,80.0499,467923,31089,29818,39
18.7557,79.4748,15.5057,80.0499,496688,32160,31412,40
18.7557,79.4748,15.5057,80.0499,501707,33466,32690,49
18.7557,79.4748,18.2969,83.8966,624213,48660,47452,29
18.7557,79.4748,18.2969,83.8966,698734,49252,48828,48
18.7557,79.4748,18.2969,83.8966,825096,52257,50644,44
18.7557,79.4748,13.2172,79.1003,818676,48745,48218,38
18.7557,79.4748,13.2172,79.1003,795179,49933,48266,49
18.7557,79.4748,13.2172,79.1003,855936,52524,50559,46
16.5062,80.648,17.6868,83.2185,344671,22427,21601,16
16.5062,80.648,16.3067,80.4365,39496,3582,2977,13
16.5062,80.648,16.3067,80.4365,40745,4506,3713,23
16.5062,80.648,13.6288,79.4192,417202,24403,24802,28
16.5062,80.648,17.0005,81.804,158967,10390,9773,17
16.5062,80.648,16.9891,82.2475,215696,15030,14985,23
16.5062,80.648,16.9891,82.2475,223502,16816,15392,27
16.5062,80.648,16.9891,82.2475,254358,19670,18777,35
16.5062,80.648,14.4426,79.9865,282820,16048,16675,11
16.5062,80.648,14.4775,78.8231,385203,24157,24537,26
16.5062,80.648,14.6819,77.6006,514334,33540,33877,29
16.5062,80.648,14.6819,77.6006,544961,35703,36211,41
16.5062,80.648,14.6819,77.6006,622678,35930,36136,38
16.5062,80.648,15.5057,80.0499,155871,9103,9228,14
16.5062,80.648,18.2969,83.8966,449109,27765,26880,16
16.5062,80.648,13.2172,79.1003,483126,27948,28372,24
16.5062,80.648,13.2172,79.1003,546630,35288,35786,29
17.6868,83.2185,16.3067,80.4365,381062,25354,24571,21
17.6868,83.2185,13.6288,79.4192,758768,46175,45055,36
17.6868,83.2185,13.6288,79.4192,806743,52485,50979,44
17.6868,83.2185,17.0005,81.804,191030,13408,12963,15
17.6868,83.2185,16.9891,82.2475,152433,11295,10959,17
17.6868,83.2185,14.4426,79.9865,624386,37820,36840,19
17.6868,83.2185,14.4775,78.8231,726769,45929,44633,34
17.6868,83.2185,14.4775,78.8231,1020915,60160,59188,46
17.6868,83.2185,14.6819,77.6006,855900,55312,54266,37
17.6868,83.2185,14.6819,77.6006,886527,57475,55697,49
17.6868,83.2185,14.6819,77.6006,964217,57203,56093,46
17.6868,83.2185,15.5057,80.0499,497437,30875,30037,22
17.6868,83.2185,18.2969,83.8966,117858,9044,8713,19
17.6868,83.2185,18.2969,83.8966,119756,9769,8757,14
17.6868,83.2185,18.2969,83.8966,141426,11701,10927,22
17.6868,83.2185,13.2172,79.1003,824692,49720,48476,32
17.6868,83.2185,13.2172,79.1003,872667,56030,54433,40
17.6868,83.2185,13.2172,79.1003,888196,57060,55441,37
16.3067,80.4365,13.6288,79.4192,380859,22347,22554,29
16.3067,80.4365,13.6288,79.4192,379319,22374,22517,29
16.3067,80.4365,17.0005,81.804,195370,13347,12597,26
16.3067,80.4365,16.9891,82.2475,252099,17987,17845,32
16.3067,80.4365,16.9891,82.2475,289698,22598,21370,40
16.3067,80.4365,14.4426,79.9865,246477,13992,14380,12
16.3067,80.4365,14.4426,79.9865,245018,14021,14355,12
16.3067,80.4365,14.4775,78.8231,348860,22101,22628,27
16.3067,80.4365,14.4775,78.8231,335058,24939,24722,18
16.3067,80.4365,14.4775,78.8231,419700,28867,29337,26
16.3067,80.4365,14.6819,77.6006,437491,31742,31306,25
16.3067,80.4365,14.6819,77.6006,435396,31580,31315,24
16.3067,80.4365,14.6819,77.6006,467297,31485,31429,20
16.3067,80.4365,15.5057,80.0499,119528,7047,7009,15
16.3067,80.4365,15.5057,80.0499,118069,7076,6985,15
16.3067,80.4365,15.5057,80.0499,137808,9603,9398,14
16.3067,80.4365,18.2969,83.8966,485512,30722,29496,25
16.3067,80.4365,13.2172,79.1003,446783,25892,26052,25
16.3067,80.4365,13.2172,79.1003,507038,31055,32146,36
16.3067,80.4365,13.2172,79.1003,510287,33232,33825,30
13.6288,79.4192,17.0005,81.804,574012,34197,33712,32
13.6288,79.4192,17.0005,81.804,634511,39363,38731,47
13.6288,79.4192,16.9891,82.2475,630741,38837,38556,38
13.6288,79.4192,14.4426,79.9865,137245,8912,8441,18
13.6288,79.4192,14.4775,78.8231,141412,12140,11630,11
13.6288,79.4192,14.4775,78.8231,141699,11981,11743,15
13.6288,79.4192,14.6819,77.6006,273714,22024,21726,23
13.6288,79.4192,14.6819,77.6006,293411,21887,22075,27
13.6288,79.4192,14.6819,77.6006,336051,21927,22550,24
13.6288,79.4192,15.5057,80.0499,263929,16110,15829,18
13.6288,79.4192,15.5057,80.0499,324428,21275,20910,33
13.6288,79.4192,18.2969,83.8966,864154,51572,50875,31
13.6288,79.4192,18.2969,83.8966,912388,57830,56099,43
13.6288,79.4192,13.2172,79.1003,69554,4590,4141,8
13.6288,79.4192,13.2172,79.1003,71130,5861,5368,9
17.0005,81.804,16.9891,82.2475,62436,5855,5165,18
17.0005,81.804,16.9891,82.2475,71021,6989,6473,18
17.0005,81.804,16.9891,82.2475,63743,7058,6843,27
17.0005,81.804,14.4426,79.9865,439781,25796,26076,19
17.0005,81.804,14.4426,79.9865,454368,31233,30957,21
17.0005,81.804,14.4426,79.9865,472227,30769,31143,24
17.0005,81.804,14.4775,78.8231,542164,33905,34051,34
17.0005,81.804,14.4775,78.8231,648322,44063,45002,57
17.0005,81.804,14.6819,77.6006,671295,43288,43162,37
17.0005,81.804,14.6819,77.6006,779612,45179,44988,46
17.0005,81.804,14.6819,77.6006,701922,45451,45744,49
17.0005,81.804,15.5057,80.0499,312832,18851,19055,22
17.0005,81.804,15.5057,80.0499,327419,24288,23997,24
17.0005,81.804,15.5057,80.0499,345278,23824,24180,27
17.0005,81.804,18.2969,83.8966,295849,18590,18542,11
17.0005,81.804,13.2172,79.1003,640087,37696,37871,32
17.0005,81.804,13.2172,79.1003,700342,42859,43186,43
17.0005,81.804,13.2172,79.1003,703591,45036,45252,37
16.9891,82.2475,14.4426,79.9865,496527,30430,30126,23
16.9891,82.2475,14.4426,79.9865,482900,33623,33096,27
16.9891,82.2475,14.4775,78.8231,598910,38539,38379,38
16.9891,82.2475,14.4775,78.8231,705068,48697,48750,61
16.9891,82.2475,14.6819,77.6006,728041,47922,47395,41
16.9891,82.2475,14.6819,77.6006,836358,49813,48728,50
16.9891,82.2475,14.6819,77.6006,758668,50085,49782,53
16.9891,82.2475,15.5057,80.0499,369578,23485,23131,26
16.9891,82.2475,15.5057,80.0499,368633,23530,23108,22
16.9891,82.2475,15.5057,80.0499,355951,26678,26148,30
16.9891,82.2475,18.2969,83.8966,258012,16571,16914,13
16.9891,82.2475,13.2172,79.1003,696620,42340,42053,35
16.9891,82.2475,13.2172,79.1003,756875,47503,46929,46
16.9891,82.2475,13.2172,79.1003,760124,49680,49414,40
14.4426,79.9865,14.4775,78.8231,174287,12714,12785,7
14.4426,79.9865,14.4775,78.8231,170046,15216,15576,16
14.4426,79.9865,14.6819,77.6006,334045,24260,24645,22
14.4426,79.9865,14.6819,77.6006,353965,26767,26449,19
14.4426,79.9865,14.6819,77.6006,375435,27005,28012,18
14.4426,79.9865,15.5057,80.0499,129795,7780,7777,5
14.4426,79.9865,15.5057,80.0499,127005,7798,7795,5
14.4426,79.9865,18.2969,83.8966,730020,43242,42967,18
14.4426,79.9865,13.2172,79.1003,203471,12499,11966,18
14.4775,78.8231,14.6819,77.6006,166670,12610,13320,22
14.4775,78.8231,14.6819,77.6006,173072,14802,14761,20
14.4775,78.8231,14.6819,77.6006,164925,14488,15232,15
14.4775,78.8231,15.5057,80.0499,232196,15799,15792,20
14.4775,78.8231,18.2969,83.8966,832421,51262,50847,33
14.4775,78.8231,18.2969,83.8966,1128066,65908,63895,52
14.4775,78.8231,13.2172,79.1003,163830,11810,11058,13
14.6819,77.6006,15.5057,80.0499,386613,27268,26786,26
14.6819,77.6006,15.5057,80.0499,391838,27225,27127,36
14.6819,77.6006,15.5057,80.0499,410578,29485,29243,33
14.6819,77.6006,18.2969,83.8966,964674,60500,59419,34
14.6819,77.6006,18.2969,83.8966,935695,60919,59591,39
14.6819,77.6006,18.2969,83.8966,1073141,62830,60412,52
14.6819,77.6006,13.2172,79.1003,269833,18807,19251,24
14.6819,77.6006,13.2172,79.1003,328420,20913,20234,30
14.6819,77.6006,13.2172,79.1003,326343,25538,25424,20
15.5057,80.0499,18.2969,83.8966,598612,36044,34884,19
15.5057,80.0499,13.2172,79.1003,332274,19618,19084,20
18.2969,83.8966,13.2172,79.1003,928827,54873,54062,35
18.2969,83.8966,13.2172,79.1003,976802,61183,60750,43
12.9716,77.5946,19.076,72.8777,990925,64790,64740,84
12.9716,77.5946,19.076,72.8777,1267319,73978,74553,74
12.9716,77.5946,28.7041,77.1025,2141976,126002,126557,106
12.9716,77.5946,28.7041,77.1025,2322007,129626,130165,104
12.9716,77.5946,28.7041,77.1025,2240701,132334,131574,114
12.9716,77.5946,22.5726,88.3639,1873598,117594,116562,89
12.9716,77.5946,22.5726,88.3639,2193525,143818,140874,89
12.9716,77.5946,23.0225,72.5714,1563669,95126,95616,113
12.9716,77.5946,23.0225,72.5714,1658842,100557,99421,80
12.9716,77.5946,23.0225,72.5714,1730316,103963,102566,101
12.9716,77.5946,18.5204,73.8567,872745,55040,54935,61
12.9716,77.5946,18.5204,73.8567,1106206,67325,66551,46
12.9716,77.5946,21.1458,79.0882,1092173,63177,62159,44
12.9716,77.5946,21.1458,79.0882,1148576,67490,66692,59
12.9716,77.5946,21.1458,79.0882,1238081,69070,67825,53
12.9716,77.5946,26.8467,80.9462,1885700,115135,114583,85
12.9716,77.5946,26.8467,80.9462,2084536,129918,128604,93
12.9716,77.5946,26.8467,80.9462,2149847,131957,131722,87
12.9716,77.5946,26.9124,75.7873,1924103,116470,116599,88
12.9716,77.5946,26.9124,75.7873,2022828,122802,122460,96
12.9716,77.5946,26.9124,75.7873,1912069,123522,123021,121
12.9716,77.5946,26.1445,91.7362,2954548,189179,191179,117
12.9716,77.5946,26.1445,91.7362,2883599,192535,193243,124
12.9716,77.5946,20.2961,85.8245,1432403,86413,85476,63
12.9716,77.5946,20.2961,85.8245,1404685,89129,87734,73
12.9716,77.5946,20.2961,85.8245,1608000,94864,93795,74
12.2958,76.6394,19.076,72.8777,1075258,69397,69561,97
12.2958,76.6394,19.076,72.8777,1351652,78585,78266,87
12.2958,76.6394,28.7041,77.1025,2226309,130609,130287,119
12.2958,76.6394,28.7041,77.1025,2471197,137971,137682,115
12.2958,76.6394,28.7041,77.1025,2300959,139048,139120,127
12.2958,76.6394,22.5726,88.3639,2016242,126838,124297,106
12.2958,76.6394,22.5726,88.3639,2089918,132061,130104,93
12.2958,76.6394,22.5726,88.3639,2342715,152163,150170,100
12.2958,76.6394,23.0225,72.5714,1648002,99733,99681,126
12.2958,76.6394,18.5204,73.8567,957078,59647,59066,74
12.2958,76.6394,18.5204,73.8567,1255396,75670,75687,57
12.2958,76.6394,21.1458,79.0882,1241363,71522,71646,55
12.2958,76.6394,21.1458,79.0882,1297766,75835,75407,70
